Discrete_Element_Method_Input
TimeStepOfDEM:       2.0e-5
;NumberOfParticles:   0
NumberOfParticles:   3883
ParticleDensity:     2500.0
SpringConstant:      1.0e3
Coef_Rstitution:     0.9
;Coef_Fricition:      0.3
Coef_Fricition:      0.1
Hamaker_Number:      0.0
OutputInterval:      1.0e-3
Time:				0.0
CoarseGrainRatio:             1
ParticleDiameter:   2.7e-3
numobjects:					1
object0.file:				box.obj
object0.scale:				1
object0.sdf.ptclscale:		0.25
GravityX:					0
GravityY:					0
GravityZ:					-9.8
DEM_particles:
48, 4.0974000e-02, 9.8960000e-03, 1.3480000e-03, 0,0,0, 0,0,0
49, 4.4500000e-02, 8.8990000e-03, 1.3500000e-03, 0,0,0, 0,0,0
50, 4.7203000e-02, 9.4620000e-03, 1.3470000e-03, 0,0,0, 0,0,0
51, 1.9640000e-03, 1.2026000e-02, 1.3480000e-03, 0,0,0, 0,0,0
52, 4.9560000e-03, 1.2983000e-02, 1.3480000e-03, 0,0,0, 0,0,0
53, 7.8620000e-03, 1.2728000e-02, 1.3460000e-03, 0,0,0, 0,0,0
54, 1.0564000e-02, 1.2721000e-02, 1.3490000e-03, 0,0,0, 0,0,0
55, 1.3663000e-02, 1.2471000e-02, 1.3500000e-03, 0,0,0, 0,0,0
56, 1.6384000e-02, 1.2444000e-02, 1.3480000e-03, 0,0,0, 0,0,0
57, 1.9079000e-02, 1.2573000e-02, 1.3470000e-03, 0,0,0, 0,0,0
58, 2.1769000e-02, 1.2381000e-02, 1.3490000e-03, 0,0,0, 0,0,0
59, 2.4622000e-02, 1.2169000e-02, 1.3490000e-03, 0,0,0, 0,0,0
60, 2.7663000e-02, 1.2657000e-02, 1.3500000e-03, 0,0,0, 0,0,0
61, 3.0314000e-02, 1.2109000e-02, 1.3470000e-03, 0,0,0, 0,0,0
62, 3.3031000e-02, 1.1874000e-02, 1.3480000e-03, 0,0,0, 0,0,0
63, 3.5675000e-02, 1.2423000e-02, 1.3470000e-03, 0,0,0, 0,0,0
64, 3.8343000e-02, 1.2817000e-02, 1.3480000e-03, 0,0,0, 0,0,0
65, 4.1032000e-02, 1.2594000e-02, 1.3460000e-03, 0,0,0, 0,0,0
66, 4.3860000e-02, 1.2188000e-02, 1.3490000e-03, 0,0,0, 0,0,0
67, 4.6556000e-02, 1.2082000e-02, 1.3480000e-03, 0,0,0, 0,0,0
68, 1.3660000e-03, 1.4654000e-02, 1.3480000e-03, 0,0,0, 0,0,0
69, 4.8320000e-03, 1.5745000e-02, 1.3490000e-03, 0,0,0, 0,0,0
70, 7.8070000e-03, 1.5433000e-02, 1.3480000e-03, 0,0,0, 0,0,0
71, 1.0620000e-02, 1.5419000e-02, 1.3490000e-03, 0,0,0, 0,0,0
72, 1.3322000e-02, 1.5302000e-02, 1.3490000e-03, 0,0,0, 0,0,0
73, 1.6189000e-02, 1.5159000e-02, 1.3470000e-03, 0,0,0, 0,0,0
74, 1.8858000e-02, 1.5543000e-02, 1.3490000e-03, 0,0,0, 0,0,0
75, 2.1508000e-02, 1.5066000e-02, 1.3460000e-03, 0,0,0, 0,0,0
76, 2.4195000e-02, 1.5257000e-02, 1.3470000e-03, 0,0,0, 0,0,0
77, 2.6890000e-02, 1.5306000e-02, 1.3470000e-03, 0,0,0, 0,0,0
78, 2.9516000e-02, 1.4687000e-02, 1.3490000e-03, 0,0,0, 0,0,0
79, 3.2215000e-02, 1.4693000e-02, 1.3490000e-03, 0,0,0, 0,0,0
80, 3.4896000e-02, 1.5006000e-02, 1.3490000e-03, 0,0,0, 0,0,0
81, 3.7522000e-02, 1.5629000e-02, 1.3490000e-03, 0,0,0, 0,0,0
82, 4.0178000e-02, 1.5155000e-02, 1.3480000e-03, 0,0,0, 0,0,0
83, 4.3295000e-02, 1.4827000e-02, 1.3480000e-03, 0,0,0, 0,0,0
84, 4.6050000e-02, 1.4735000e-02, 1.3500000e-03, 0,0,0, 0,0,0
85, 2.3880000e-03, 1.7152000e-02, 1.3450000e-03, 0,0,0, 0,0,0
86, 4.7600000e-03, 1.8444000e-02, 1.3500000e-03, 0,0,0, 0,0,0
87, 7.7890000e-03, 1.8134000e-02, 1.3480000e-03, 0,0,0, 0,0,0
88, 1.0512000e-02, 1.8115000e-02, 1.3490000e-03, 0,0,0, 0,0,0
89, 1.3211000e-02, 1.8000000e-02, 1.3500000e-03, 0,0,0, 0,0,0
90, 1.5910000e-02, 1.7924000e-02, 1.3490000e-03, 0,0,0, 0,0,0
91, 1.8593000e-02, 1.8227000e-02, 1.3490000e-03, 0,0,0, 0,0,0
92, 2.1462000e-02, 1.7829000e-02, 1.3500000e-03, 0,0,0, 0,0,0
93, 2.4171000e-02, 1.8129000e-02, 1.3480000e-03, 0,0,0, 0,0,0
94, 2.6985000e-02, 1.8004000e-02, 1.3480000e-03, 0,0,0, 0,0,0
95, 2.9644000e-02, 1.7533000e-02, 1.3480000e-03, 0,0,0, 0,0,0
96, 3.2341000e-02, 1.7389000e-02, 1.3490000e-03, 0,0,0, 0,0,0
97, 3.5266000e-02, 1.7678000e-02, 1.3490000e-03, 0,0,0, 0,0,0
98, 3.7975000e-02, 1.8289000e-02, 1.3470000e-03, 0,0,0, 0,0,0
99, 4.0633000e-02, 1.7818000e-02, 1.3500000e-03, 0,0,0, 0,0,0
100, 4.3332000e-02, 1.7896000e-02, 1.3470000e-03, 0,0,0, 0,0,0
101, 4.6221000e-02, 1.7797000e-02, 1.3490000e-03, 0,0,0, 0,0,0
102, 2.2930000e-03, 1.9897000e-02, 1.3450000e-03, 0,0,0, 0,0,0
103, 4.8090000e-03, 2.1144000e-02, 1.3500000e-03, 0,0,0, 0,0,0
104, 7.7770000e-03, 2.0832000e-02, 1.3480000e-03, 0,0,0, 0,0,0
105, 1.0477000e-02, 2.0814000e-02, 1.3490000e-03, 0,0,0, 0,0,0
106, 1.3173000e-02, 2.0699000e-02, 1.3470000e-03, 0,0,0, 0,0,0
107, 1.5872000e-02, 2.0758000e-02, 1.3490000e-03, 0,0,0, 0,0,0
108, 1.8884000e-02, 2.0910000e-02, 1.3450000e-03, 0,0,0, 0,0,0
109, 2.1654000e-02, 2.0526000e-02, 1.3500000e-03, 0,0,0, 0,0,0
110, 2.4460000e-02, 2.0912000e-02, 1.3450000e-03, 0,0,0, 0,0,0
111, 2.7149000e-02, 2.0700000e-02, 1.3480000e-03, 0,0,0, 0,0,0
112, 2.9844000e-02, 2.0525000e-02, 1.3500000e-03, 0,0,0, 0,0,0
113, 3.2514000e-02, 2.0106000e-02, 1.3490000e-03, 0,0,0, 0,0,0
114, 3.5452000e-02, 2.0371000e-02, 1.3500000e-03, 0,0,0, 0,0,0
115, 3.8061000e-02, 2.1071000e-02, 1.3470000e-03, 0,0,0, 0,0,0
116, 4.0745000e-02, 2.0798000e-02, 1.3480000e-03, 0,0,0, 0,0,0
117, 4.3441000e-02, 2.0658000e-02, 1.3460000e-03, 0,0,0, 0,0,0
118, 4.6135000e-02, 2.0494000e-02, 1.3480000e-03, 0,0,0, 0,0,0
119, 2.0610000e-03, 2.2707000e-02, 1.3480000e-03, 0,0,0, 0,0,0
120, 4.9560000e-03, 2.3839000e-02, 1.3500000e-03, 0,0,0, 0,0,0
121, 7.6570000e-03, 2.3655000e-02, 1.3490000e-03, 0,0,0, 0,0,0
122, 1.0355000e-02, 2.3705000e-02, 1.3500000e-03, 0,0,0, 0,0,0
123, 1.3052000e-02, 2.3613000e-02, 1.3490000e-03, 0,0,0, 0,0,0
124, 1.6544000e-02, 2.3578000e-02, 1.3490000e-03, 0,0,0, 0,0,0
125, 1.9426000e-02, 2.3556000e-02, 1.3460000e-03, 0,0,0, 0,0,0
126, 2.2122000e-02, 2.3380000e-02, 1.3500000e-03, 0,0,0, 0,0,0
127, 2.4817000e-02, 2.3591000e-02, 1.3470000e-03, 0,0,0, 0,0,0
128, 2.7506000e-02, 2.3375000e-02, 1.3480000e-03, 0,0,0, 0,0,0
129, 3.0306000e-02, 2.3329000e-02, 1.3500000e-03, 0,0,0, 0,0,0
130, 3.2947000e-02, 2.2771000e-02, 1.3480000e-03, 0,0,0, 0,0,0
131, 3.5632000e-02, 2.3064000e-02, 1.3490000e-03, 0,0,0, 0,0,0
132, 3.8235000e-02, 2.3772000e-02, 1.3490000e-03, 0,0,0, 0,0,0
133, 4.0921000e-02, 2.3508000e-02, 1.3470000e-03, 0,0,0, 0,0,0
134, 4.3621000e-02, 2.3566000e-02, 1.3490000e-03, 0,0,0, 0,0,0
135, 4.6311000e-02, 2.3317000e-02, 1.3490000e-03, 0,0,0, 0,0,0
136, 1.3500000e-03, 2.5311000e-02, 1.3480000e-03, 0,0,0, 0,0,0
137, 4.5310000e-03, 2.6506000e-02, 1.3480000e-03, 0,0,0, 0,0,0
138, 7.2290000e-03, 2.6434000e-02, 1.3500000e-03, 0,0,0, 0,0,0
139, 9.9260000e-03, 2.6376000e-02, 1.3490000e-03, 0,0,0, 0,0,0
140, 1.2623000e-02, 2.6276000e-02, 1.3480000e-03, 0,0,0, 0,0,0
141, 1.5306000e-02, 2.5991000e-02, 1.3500000e-03, 0,0,0, 0,0,0
142, 1.8002000e-02, 2.5850000e-02, 1.3480000e-03, 0,0,0, 0,0,0
143, 2.0718000e-02, 2.6323000e-02, 1.3470000e-03, 0,0,0, 0,0,0
144, 2.3382000e-02, 2.5877000e-02, 1.3500000e-03, 0,0,0, 0,0,0
145, 2.6363000e-02, 2.5820000e-02, 1.3490000e-03, 0,0,0, 0,0,0
146, 2.9061000e-02, 2.5728000e-02, 1.3460000e-03, 0,0,0, 0,0,0
147, 3.2060000e-02, 2.5383000e-02, 1.3500000e-03, 0,0,0, 0,0,0
148, 3.5648000e-02, 2.5778000e-02, 1.3470000e-03, 0,0,0, 0,0,0
149, 3.8257000e-02, 2.6472000e-02, 1.3460000e-03, 0,0,0, 0,0,0
150, 4.1036000e-02, 2.6248000e-02, 1.3490000e-03, 0,0,0, 0,0,0
151, 4.3719000e-02, 2.6555000e-02, 1.3490000e-03, 0,0,0, 0,0,0
152, 4.7142000e-02, 2.5885000e-02, 1.3460000e-03, 0,0,0, 0,0,0
153, 1.8980000e-03, 2.8329000e-02, 1.3490000e-03, 0,0,0, 0,0,0
154, 5.4090000e-03, 2.9056000e-02, 1.3450000e-03, 0,0,0, 0,0,0
155, 8.1060000e-03, 2.8987000e-02, 1.3480000e-03, 0,0,0, 0,0,0
156, 1.0853000e-02, 2.8911000e-02, 1.3480000e-03, 0,0,0, 0,0,0
157, 1.3553000e-02, 2.8809000e-02, 1.3460000e-03, 0,0,0, 0,0,0
158, 1.6236000e-02, 2.8525000e-02, 1.3490000e-03, 0,0,0, 0,0,0
159, 1.8932000e-02, 2.8384000e-02, 1.3490000e-03, 0,0,0, 0,0,0
160, 2.1725000e-02, 2.9262000e-02, 1.3500000e-03, 0,0,0, 0,0,0
161, 2.4540000e-02, 2.8317000e-02, 1.3490000e-03, 0,0,0, 0,0,0
162, 2.7239000e-02, 2.8374000e-02, 1.3480000e-03, 0,0,0, 0,0,0
163, 2.9926000e-02, 2.8623000e-02, 1.3460000e-03, 0,0,0, 0,0,0
164, 3.2560000e-02, 2.8040000e-02, 1.3490000e-03, 0,0,0, 0,0,0
165, 3.5228000e-02, 2.8445000e-02, 1.3480000e-03, 0,0,0, 0,0,0
166, 3.7851000e-02, 2.9140000e-02, 1.3490000e-03, 0,0,0, 0,0,0
167, 4.1641000e-02, 2.9040000e-02, 1.3500000e-03, 0,0,0, 0,0,0
168, 4.4414000e-02, 2.9337000e-02, 1.3480000e-03, 0,0,0, 0,0,0
169, 4.7117000e-02, 2.9266000e-02, 1.3490000e-03, 0,0,0, 0,0,0
170, 3.0350000e-03, 3.0776000e-02, 1.3480000e-03, 0,0,0, 0,0,0
171, 5.5530000e-03, 3.1748000e-02, 1.3480000e-03, 0,0,0, 0,0,0
172, 8.2500000e-03, 3.1679000e-02, 1.3480000e-03, 0,0,0, 0,0,0
173, 1.0948000e-02, 3.1606000e-02, 1.3500000e-03, 0,0,0, 0,0,0
174, 1.3646000e-02, 3.1507000e-02, 1.3480000e-03, 0,0,0, 0,0,0
175, 1.6358000e-02, 3.1224000e-02, 1.3480000e-03, 0,0,0, 0,0,0
176, 1.9055000e-02, 3.1081000e-02, 1.3470000e-03, 0,0,0, 0,0,0
177, 2.1602000e-02, 3.1994000e-02, 1.3480000e-03, 0,0,0, 0,0,0
178, 2.4106000e-02, 3.0984000e-02, 1.3500000e-03, 0,0,0, 0,0,0
179, 2.6784000e-02, 3.1326000e-02, 1.3500000e-03, 0,0,0, 0,0,0
180, 2.9671000e-02, 3.1732000e-02, 1.3470000e-03, 0,0,0, 0,0,0
181, 3.2462000e-02, 3.1389000e-02, 1.3480000e-03, 0,0,0, 0,0,0
182, 3.5162000e-02, 3.1432000e-02, 1.3500000e-03, 0,0,0, 0,0,0
183, 3.7838000e-02, 3.1839000e-02, 1.3490000e-03, 0,0,0, 0,0,0
184, 4.0515000e-02, 3.1501000e-02, 1.3510000e-03, 0,0,0, 0,0,0
185, 4.3202000e-02, 3.1747000e-02, 1.3490000e-03, 0,0,0, 0,0,0
186, 4.5901000e-02, 3.1676000e-02, 1.3490000e-03, 0,0,0, 0,0,0
187, 3.1690000e-03, 3.3559000e-02, 1.3490000e-03, 0,0,0, 0,0,0
188, 5.7170000e-03, 3.4441000e-02, 1.3490000e-03, 0,0,0, 0,0,0
189, 8.4150000e-03, 3.4372000e-02, 1.3480000e-03, 0,0,0, 0,0,0
190, 1.1112000e-02, 3.4299000e-02, 1.3470000e-03, 0,0,0, 0,0,0
191, 1.3811000e-02, 3.4247000e-02, 1.3460000e-03, 0,0,0, 0,0,0
192, 1.6850000e-02, 3.3878000e-02, 1.3500000e-03, 0,0,0, 0,0,0
193, 1.9546000e-02, 3.3743000e-02, 1.3490000e-03, 0,0,0, 0,0,0
194, 2.2168000e-02, 3.4638000e-02, 1.3480000e-03, 0,0,0, 0,0,0
195, 2.4892000e-02, 3.3876000e-02, 1.3490000e-03, 0,0,0, 0,0,0
196, 2.7888000e-02, 3.3790000e-02, 1.3490000e-03, 0,0,0, 0,0,0
197, 3.1012000e-02, 3.4239000e-02, 1.3470000e-03, 0,0,0, 0,0,0
198, 3.3682000e-02, 3.3835000e-02, 1.3480000e-03, 0,0,0, 0,0,0
199, 3.6361000e-02, 3.4155000e-02, 1.3470000e-03, 0,0,0, 0,0,0
200, 3.9057000e-02, 3.4267000e-02, 1.3480000e-03, 0,0,0, 0,0,0
201, 4.1755000e-02, 3.4235000e-02, 1.3480000e-03, 0,0,0, 0,0,0
202, 4.4453000e-02, 3.4139000e-02, 1.3460000e-03, 0,0,0, 0,0,0
203, 4.7195000e-02, 3.4045000e-02, 1.3480000e-03, 0,0,0, 0,0,0
204, 1.3500000e-03, 3.7244000e-02, 1.3490000e-03, 0,0,0, 0,0,0
205, 5.2890000e-03, 3.7105000e-02, 1.3460000e-03, 0,0,0, 0,0,0
206, 7.9860000e-03, 3.7036000e-02, 1.3490000e-03, 0,0,0, 0,0,0
207, 1.0683000e-02, 3.6964000e-02, 1.3450000e-03, 0,0,0, 0,0,0
208, 1.3380000e-02, 3.6913000e-02, 1.3500000e-03, 0,0,0, 0,0,0
209, 1.6038000e-02, 3.6451000e-02, 1.3490000e-03, 0,0,0, 0,0,0
210, 1.8733000e-02, 3.6316000e-02, 1.3490000e-03, 0,0,0, 0,0,0
211, 2.1275000e-02, 3.7222000e-02, 1.3490000e-03, 0,0,0, 0,0,0
212, 2.3961000e-02, 3.6956000e-02, 1.3490000e-03, 0,0,0, 0,0,0
213, 2.6646000e-02, 3.6672000e-02, 1.3480000e-03, 0,0,0, 0,0,0
214, 2.9341000e-02, 3.6370000e-02, 1.3500000e-03, 0,0,0, 0,0,0
215, 3.2310000e-02, 3.6604000e-02, 1.3470000e-03, 0,0,0, 0,0,0
216, 3.5007000e-02, 3.6502000e-02, 1.3500000e-03, 0,0,0, 0,0,0
217, 3.7705000e-02, 3.6602000e-02, 1.3500000e-03, 0,0,0, 0,0,0
218, 4.0433000e-02, 3.6589000e-02, 1.3490000e-03, 0,0,0, 0,0,0
219, 4.3185000e-02, 3.6526000e-02, 1.3500000e-03, 0,0,0, 0,0,0
220, 4.5901000e-02, 3.6413000e-02, 1.3490000e-03, 0,0,0, 0,0,0
221, 2.5990000e-03, 3.9637000e-02, 1.3490000e-03, 0,0,0, 0,0,0
222, 5.2940000e-03, 3.9805000e-02, 1.3490000e-03, 0,0,0, 0,0,0
223, 7.9930000e-03, 3.9736000e-02, 1.3480000e-03, 0,0,0, 0,0,0
224, 1.0693000e-02, 3.9669000e-02, 1.3500000e-03, 0,0,0, 0,0,0
225, 1.3446000e-02, 3.9612000e-02, 1.3500000e-03, 0,0,0, 0,0,0
226, 1.6582000e-02, 3.9130000e-02, 1.3490000e-03, 0,0,0, 0,0,0
227, 1.9319000e-02, 3.9082000e-02, 1.3490000e-03, 0,0,0, 0,0,0
228, 2.2102000e-02, 3.9792000e-02, 1.3480000e-03, 0,0,0, 0,0,0
229, 2.4787000e-02, 3.9529000e-02, 1.3490000e-03, 0,0,0, 0,0,0
230, 2.7470000e-02, 3.9245000e-02, 1.3470000e-03, 0,0,0, 0,0,0
231, 3.0153000e-02, 3.9507000e-02, 1.3490000e-03, 0,0,0, 0,0,0
232, 3.2837000e-02, 3.9253000e-02, 1.3480000e-03, 0,0,0, 0,0,0
233, 3.5531000e-02, 3.9249000e-02, 1.3490000e-03, 0,0,0, 0,0,0
234, 3.8226000e-02, 3.9251000e-02, 1.3480000e-03, 0,0,0, 0,0,0
235, 4.0920000e-02, 3.9247000e-02, 1.3470000e-03, 0,0,0, 0,0,0
236, 4.3614000e-02, 3.9193000e-02, 1.3470000e-03, 0,0,0, 0,0,0
237, 4.6309000e-02, 3.9078000e-02, 1.3480000e-03, 0,0,0, 0,0,0
238, 2.9710000e-03, 4.2314000e-02, 1.3490000e-03, 0,0,0, 0,0,0
239, 5.6660000e-03, 4.2483000e-02, 1.3490000e-03, 0,0,0, 0,0,0
240, 8.3660000e-03, 4.2410000e-02, 1.3490000e-03, 0,0,0, 0,0,0
241, 1.1064000e-02, 4.2343000e-02, 1.3480000e-03, 0,0,0, 0,0,0
242, 1.3772000e-02, 4.2292000e-02, 1.3490000e-03, 0,0,0, 0,0,0
243, 1.6431000e-02, 4.1827000e-02, 1.3470000e-03, 0,0,0, 0,0,0
244, 1.9120000e-02, 4.2052000e-02, 1.3480000e-03, 0,0,0, 0,0,0
245, 2.1786000e-02, 4.2476000e-02, 1.3490000e-03, 0,0,0, 0,0,0
246, 2.4472000e-02, 4.2209000e-02, 1.3500000e-03, 0,0,0, 0,0,0
247, 2.7164000e-02, 4.1926000e-02, 1.3500000e-03, 0,0,0, 0,0,0
248, 3.0039000e-02, 4.2203000e-02, 1.3480000e-03, 0,0,0, 0,0,0
249, 3.2826000e-02, 4.2015000e-02, 1.3490000e-03, 0,0,0, 0,0,0
250, 3.5538000e-02, 4.1949000e-02, 1.3490000e-03, 0,0,0, 0,0,0
251, 3.8236000e-02, 4.1950000e-02, 1.3490000e-03, 0,0,0, 0,0,0
252, 4.0934000e-02, 4.1947000e-02, 1.3500000e-03, 0,0,0, 0,0,0
253, 4.3631000e-02, 4.1906000e-02, 1.3490000e-03, 0,0,0, 0,0,0
254, 4.6323000e-02, 4.1775000e-02, 1.3470000e-03, 0,0,0, 0,0,0
255, 2.9470000e-03, 4.5217000e-02, 1.3450000e-03, 0,0,0, 0,0,0
256, 5.6450000e-03, 4.5200000e-02, 1.3480000e-03, 0,0,0, 0,0,0
257, 8.3420000e-03, 4.5109000e-02, 1.3490000e-03, 0,0,0, 0,0,0
258, 1.1134000e-02, 4.5041000e-02, 1.3480000e-03, 0,0,0, 0,0,0
259, 1.4039000e-02, 4.4984000e-02, 1.3480000e-03, 0,0,0, 0,0,0
260, 1.6817000e-02, 4.4498000e-02, 1.3500000e-03, 0,0,0, 0,0,0
261, 1.9510000e-02, 4.4817000e-02, 1.3480000e-03, 0,0,0, 0,0,0
262, 2.2189000e-02, 4.5144000e-02, 1.3480000e-03, 0,0,0, 0,0,0
263, 2.4872000e-02, 4.4878000e-02, 1.3490000e-03, 0,0,0, 0,0,0
264, 2.7554000e-02, 4.4596000e-02, 1.3470000e-03, 0,0,0, 0,0,0
265, 3.0232000e-02, 4.4896000e-02, 1.3490000e-03, 0,0,0, 0,0,0
266, 3.2923000e-02, 4.4744000e-02, 1.3490000e-03, 0,0,0, 0,0,0
267, 3.5616000e-02, 4.4650000e-02, 1.3470000e-03, 0,0,0, 0,0,0
268, 3.8313000e-02, 4.4648000e-02, 1.3480000e-03, 0,0,0, 0,0,0
269, 4.1010000e-02, 4.4647000e-02, 1.3500000e-03, 0,0,0, 0,0,0
270, 4.4066000e-02, 4.4569000e-02, 1.3480000e-03, 0,0,0, 0,0,0
271, 4.6790000e-02, 4.4433000e-02, 1.3480000e-03, 0,0,0, 0,0,0
272, 1.8560000e-03, 4.7693000e-02, 1.3500000e-03, 0,0,0, 0,0,0
273, 5.4250000e-03, 4.7889000e-02, 1.3490000e-03, 0,0,0, 0,0,0
274, 8.1240000e-03, 4.7840000e-02, 1.3470000e-03, 0,0,0, 0,0,0
275, 1.0819000e-02, 4.7721000e-02, 1.3500000e-03, 0,0,0, 0,0,0
276, 1.3515000e-02, 4.7630000e-02, 1.3470000e-03, 0,0,0, 0,0,0
277, 1.6166000e-02, 4.7116000e-02, 1.3510000e-03, 0,0,0, 0,0,0
278, 1.8848000e-02, 4.7434000e-02, 1.3480000e-03, 0,0,0, 0,0,0
279, 2.1527000e-02, 4.7760000e-02, 1.3510000e-03, 0,0,0, 0,0,0
280, 2.4213000e-02, 4.7493000e-02, 1.3490000e-03, 0,0,0, 0,0,0
281, 2.7074000e-02, 4.7251000e-02, 1.3490000e-03, 0,0,0, 0,0,0
282, 2.9761000e-02, 4.7552000e-02, 1.3500000e-03, 0,0,0, 0,0,0
283, 3.2457000e-02, 4.7403000e-02, 1.3480000e-03, 0,0,0, 0,0,0
284, 3.5170000e-02, 4.7320000e-02, 1.3500000e-03, 0,0,0, 0,0,0
285, 3.8134000e-02, 4.7342000e-02, 1.3490000e-03, 0,0,0, 0,0,0
286, 4.0832000e-02, 4.7419000e-02, 1.3490000e-03, 0,0,0, 0,0,0
287, 4.3506000e-02, 4.7786000e-02, 1.3480000e-03, 0,0,0, 0,0,0
288, 4.6281000e-02, 4.7313000e-02, 1.3490000e-03, 0,0,0, 0,0,0
289, 2.6150000e-03, 5.0290000e-02, 1.3490000e-03, 0,0,0, 0,0,0
290, 5.2960000e-03, 5.0585000e-02, 1.3470000e-03, 0,0,0, 0,0,0
291, 7.9940000e-03, 5.0567000e-02, 1.3500000e-03, 0,0,0, 0,0,0
